citta,nome,amenity,cuisine,indirizzo,telefono,sito,email_osm,email_sito
roma,Vinando,restaurant,italian,"Piazza Margana 23, 00186 Roma",+390669200741,,,
roma,Fermento,restaurant,,"Via Cicerone 61,  Roma",+39 06 3265 1956,https://www.fermentoroma.it/,info@fermentoroma.it,
roma,La Paolo,restaurant,italian,"Viale Vaticano 104,  Roma",+39 06 3972 3889,,,
roma,Di Biagio,restaurant,italian,Roma,,,,
roma,Ristorante Futura,restaurant,italian;fine_dining,"Via Panisperna 222a,  Roma",+39 3668055797,https://www.ristorantefutura.com/,,
roma,Trattoria La Piazzetta,restaurant,italian,"Via dei Levii 27,  Roma",+39 06 98182905,http://www.lapiazzettaquadraro.it/,,
roma,Popolo Caffè,restaurant,pizza,"Via Flaminia 9, 00196 Roma",+39 06 321 2573,,,
roma,Secondo giro,restaurant,,"Via dei Fulvi 33, 00174 Roma",,,,
roma,Osteria Romana,restaurant,,"Via Emanuele Filiberto 133,  Roma",,,,
roma,Ciro & Ciro,restaurant,,Roma,,,,
roma,Harusaki,restaurant,japanese,"Via Cremona 42,  Roma",,,,
roma,Agustarello a Testaccio,restaurant,italian;regional,"Via Giovanni Branca 98, 00153 Roma",+39 06 574 6585,https://agustarello-a-testaccio.jimdosite.com/,agustarelloatestaccio@yahoo.com,
roma,Trattoria Tavernelle,restaurant,,"Via Panisperna 48, 00184 Roma",+39 06 4740724,,,
roma,Masto . Pranzo . Aperitivo . Cena,restaurant,,"Via Galvani 41,  Roma",,,mastotestaccio@gmail.com,
roma,Santa Lucia,restaurant,,"12,  Roma",,,,
roma,Casanova,restaurant,,"Via Rodi 18,  Roma",,,info@casanovarestaurant.it,
roma,Re Basilico,restaurant,pizza,"Via Cernaia 16, 00185 Roma",,,,
roma,LaPiada,restaurant,sandwich;local,Roma,,,,
roma,Osteria Circo,restaurant,,Roma,,,,
roma,Buone Maniere,restaurant,pizza,"Via Tor de' Schiavi 77, 00172 Roma",+39 06 2415548,http://www.buonemaniere.net,,
roma,Da Franco Ar Vicoletto,restaurant,fish,"Via dei Falisci 1/b,  Roma",+39064957675,,,
roma,Pizzeria All'Aeroporto,restaurant,pizza,"Via di Centocelle 546,  Roma",+39 06 768036,,,
roma,Settimio al'Arancio,restaurant,italian,Roma,,,,
roma,Ristorante Stellina Garbatella,restaurant,pizza,"Piazza Augusto Albini 35-36, 00154 Roma",+39 06 51606283,info@stellinagarbatella.it,,
roma,Stella d'oro,restaurant,chinese,"Via Marianna Dionigi 3,  Roma",+39063203252,,Stellahdoro2013@gmail.com,
roma,Hostaria Pizzeria all'Orsetto,restaurant,pizza;regional;seafood,"Via Flaminia 14, 00196 Roma",+39 06 321 9809,,,
roma,Mondo pizza,restaurant,,Roma,,,,
roma,Monalda,restaurant,,"Via Nomentana 61,  Roma",,,,
roma,Miraggio Club,restaurant,,"Via della Lungara 16,  Roma",+39 06 6875319,,,
roma,Grazie a Dio è Venerdì,restaurant,pizza,"Via dei Capocci 1, 00184 Roma",+39 06 488 2585,http://www.grazieadioevenerdi.com,info@grazieadioevenerdi.com,
roma,Il Tempio di Minerva,restaurant,,"Viale Manzoni 64, 00185 Roma",+39 06 4470 4714,,,
roma,Alle Carrette,restaurant,,"Via della Madonna dei Monti 95, 00184 Roma",+39 06 679 2770,,,
roma,La Mucca Bischera 2,restaurant,pizza;italian;steak_house,"Via Nomentana 1040, 00137 Roma",+39 06 82098204,https://www.lamuccabischera2.it/,info@lamuccabischera2.it,
roma,Elettra,restaurant,italian,"Via Principe Amedeo 72/a, 00185 Roma",+39 06 4743675,,,
roma,Hostaria 110,restaurant,,"Via Adolfo Ravà 110,  Roma",+39 06 59015093,,,
roma,Pizzeria La Montagnola,restaurant,pizza,00142 Roma,,,,
roma,Baccanale,restaurant,wine,"Piazzale Roberto Ardigò 37, 00142 Roma",+39 06 89370690,,,
roma,Ba Ghetto Kosher,restaurant,,Roma,,,,
roma,Glamour,restaurant,,"Via di Trigoria 83,  Roma",+39 06 506 2253,,,
roma,Pizza & Sfizi,restaurant,pizza,"Via di Trigoria 79,  Roma",+39 06 506 2947,,,
roma,MaMa-Ya Ramen,restaurant,japanese;ramen,"Via Ostiense 166a, 00154 Roma",,,,
roma,Sellero & Ventresca,restaurant,italian,"Via Lidia 40,  Roma",,,,
roma,Pizzeria Dolce Grano,restaurant,pizza,"Via Paolo Buzzi 130,  Roma",,,,
roma,Oh Dog,restaurant,burger;hot_dog,"Via Tuscolana 59, 00182 Roma",,,hey@ohdog.it,
roma,Trattoria Re di Roma,restaurant,italian,"Via Tuscolana 40a, 00182 Roma",,,,
roma,Trattoria da Ginetto,restaurant,,"Via di Trigoria 146/u, 00128 Roma",+39 347 5313519,,,
roma,Doppiozeroo,restaurant,italian;brunch,"Via Ostiense 68, 00154 Roma",+39 06 5730 1961,https://doppiozeroo.com/,,
roma,Joseph,restaurant,steak_house;italian;pizza,"Via Accursio 12, 00165 Roma",+39 06 6623887,https://www.facebook.com/JosephRistorante/,,
roma,Melograno,restaurant,italian,"Via Giuseppe de Camillis , 00167 Roma",,,,
roma,Le Perle Ipocaloriche Del Gusto,restaurant,,"Via Nomentana 81, 00198 Roma",+39 389 658 1977,,,
roma,Pan Bernardo,restaurant,,"Piazza San Bernardo 113, 00187 Roma",,,,
roma,Ciacco & Bacco,restaurant,italian;regional,"Via dei Ramni 11, 00185 Roma",+390631051857,http://facebook.com/ciaccobacco-86509673532076,,
roma,Osteria dei Cappellari,restaurant,,"Via dei Cappellari 66,  Roma",,,,
roma,Catinari,restaurant,,"Via di Santa Maria del Pianto 15,  Roma",,,,
roma,Le Due Lune,restaurant,regional;pizza,Roma,,,,
roma,Two Sizes,restaurant,,"Via del Governo Vecchio 88,  Roma",,,,
roma,Diadema,restaurant,italian,"Via Palermo 31/a, 00184 Roma",+39 06 481 8379,,,
roma,Indian Fast Food & Kebab,restaurant,indian,"Via delle Azzorre 348, 00121 Roma",,,,
roma,Yuki,restaurant,japanese,"Via di Casal de' Pazzi 32/36, 00156 Roma",+39 06 406 3492,,,
roma,Ristorante Giustiniana,restaurant,,"Via Cassia 1298,  Roma",+390630365203,https://www.ristorantegiustiniana.it/,,
roma,Mamomi,restaurant,,"Via Antonio Bosio 20/a,  Roma",+39 06 4423 2718,,,
roma,Sushi Ren,restaurant,japanese,"Via Cristoforo Colombo 312, 00145 Roma",+39 06 5160 9936,http://www.sushirenroma.it/,,
roma,Yo,restaurant,japanese,"Viale Guglielmo Marconi 158, 00146 Roma",,,,
roma,Al Vialetto,restaurant,regional,"Via dell'Acqua Bullicante 260, 00177 Roma",+39 06 24 14 394,http://www.alvialetto.it,alvialetto@libero.it,
roma,Trattoria Pennestri,restaurant,italian;regional,"Via Giovanni da Empoli 5,  Roma",,,,
roma,Restaurant Hibiscus,restaurant,sandwich;regional;noodles;pasta;italian;coffee_shop,Roma,,,,
roma,Pizzeria Loffredo,restaurant,pizza;italian,"Via Vestricio Spurinna 53, 00175 Roma",+39 06 7696 7895,http://www.pizzerialoffredo.com/,,
roma,Il Gianfornaio,restaurant,pizza;pasticceria;pasta,"Viale Parioli 95, 00197 Roma",,,,
roma,Jumanji,restaurant,,"Via della Fontanella 7,  Roma",,,,
roma,PataPinsa,restaurant,,"Via del Vantaggio 42,  Roma",,,,
roma,Terrazza Borromini (rooftop),restaurant,,"Via di Santa Maria dell'Anima 30,  Roma",,,,
roma,Trattoria der Pallaro,restaurant,italian;regional,Roma,,,,
roma,Volpetti Più,restaurant,pizza,Roma,,,,
roma,Fonzie - The Burger's House,restaurant,burger,"Via Santa Maria del Pianto 13, 00186 Roma",+39 06 68892029,https://www.fonzietheburgershouse.com,,
roma,Pizzeria Ponte Mammolo,restaurant,,"Via di Casal de' Pazzi 72, 00156 Roma",+39 0640800885,,,
roma,Pizzeria Mash,restaurant,pizza,"Via di Castel di Leva 298, 00134 Roma",,,,
roma,Life Ristorante,restaurant,,"Via della Vite 29,  Roma",,,,
roma,La Gattabuia,restaurant,italian;pizza,"Via del Porto 1, 00153 Roma",+39 06 58 48 13,https://lagattabuia.it/,,
roma,Ristorante Cleto,restaurant,italian,"Via del Buon Consiglio 17,  Roma",+39 06 6994 1507,,,
roma,Ugo,restaurant,italian;breakfast;coffee_shop,"Via Ugo Ojetti 95,97, 00137 Roma",+39 06824199,https://www.ugoristorante.it/,info@ugoristorante.it,
roma,Flann O'Brien Irish Pub,restaurant,italian;irish,"Via Nazionale 17, 00184 Roma",,https://flannobrien.it/,,
roma,Pizzeria Fiammetta,restaurant,italian,Roma,,,,
roma,Gusto,restaurant,italian,Roma,,,,
roma,Pizza e Sfizi,restaurant,italian;pizza,Roma,,,,
roma,Ristorante Ciro,restaurant,italian,Roma,,,,
roma,Il Bistrot,restaurant,,Roma,,,,
roma,Villa Il Lago dei Cigni,restaurant,,"Via Calopezzati 860, 00128 Roma",+39 339 6603249,https://www.villalagodeicigni.it/,,
roma,Sugo,restaurant,italian;italian_pizza,"Via di Propaganda 22, 00187 Roma",+39 06 8923 2471,,,
roma,Berberè,restaurant,pizza,"Via Mantova 5, 00198 Roma",+39 0645654390,https://www.berberepizza.it/berbere-roma-porta-pia/,,
roma,Il Tamburello di Pulcinella,restaurant,,"Via Pasquale Fiore 23, 00165 Roma",+39 329 285 1794,,,
roma,Il Nido del Pettirosso,restaurant,,"Via Palermo 89, 00184 Roma",+39 388 907 0600,http://www.ilnidodelpettirossoroma.it/,,
roma,Il Gabriello,restaurant,,"Via Vittoria 51, 00187 Roma",+39 06 6994 0810,http://www.ilgabriello.it/,,
roma,Bottega Fienaroli,restaurant,italian,"Via dei Fienaroli 4,  Roma",,http://takeyourtimeroma.com,,
roma,Impiccetta,restaurant,,"Via dei Fienaroli 7,  Roma",,,,
roma,Ippo Pizza 5,restaurant,pizza,"Via della Bufalotta 767,  Roma",,,,
roma,Osteria del Borgo,restaurant,,Roma,,,,
roma,Santo Palato,restaurant,italian,"Piazza Tarquinia 4, 00183 Roma",+39 06 77207354,https://www.santopalatoroma.it/,info@santopalatoroma.it,
roma,Rimessa Roscioli,restaurant,,Roma,,,,
roma,Epiro,restaurant,,Roma,,,,
roma,Secondo Tradizione,restaurant,,Roma,,,,
roma,Retrobottega,restaurant,,"Via della Stelletta 4, 00186 Roma",+39 06 6813 6310,https://www.retro-bottega.com/,,
roma,L’alimentari,restaurant,italian,"Piazza Umberto I 6, 00119 Roma",,,,
roma,Binario 37,restaurant,,"Via Principe Amedeo 37, 00185 Roma",+39 320 766 6592,,,
roma,Da Genato e Paolorasso,restaurant,italian;pizza,"Via Canegrate 10, 00118 Roma",+39 06 79818163,,,
roma,Il gusto giusto,restaurant,pizza,"Via Caio Lelio 22, 00175 Roma",+39 06 7108492,http://www.ilgustogiusto.it,,
roma,Cartoon,restaurant,pizza,"Piazza Quinto Curzio 28/a, 00175 Roma",+39 06 7102756,http://www.pizzeriacartoon.it,,
roma,Gallura,restaurant,,Roma,,,,
roma,Il Grillo Brillo,restaurant,,"Via dei Serpenti 79,  Roma",,,,
roma,Assunta Madre,restaurant,seafood,"Via Giulia 14, 00186 Roma",,,,
roma,Alla trattoriola di Luca,restaurant,italian;regional,"Via Tiburtina 8, 00185 Roma",,,,
roma,Brancaleone,restaurant,pizza,"Via Sicilia 170,  Roma",+39 06 4871776;+39 328 8351 154,http://www.ristorantebrancaleone.com/,,
roma,il Grottino a Testaccio dal 1936,restaurant,pizza,"Via Marmorata 165, 00153 Roma",+39 065746232,http://www.ilgrottinoatestaccio.it/,,
roma,Yu Olgiata,restaurant,chinese;japanese,"Via Vittorio De Sica 58,  Roma",+39 06 3088 9584,https://www.ristoranteyuolgiata.com/,,
roma,De Tapas,restaurant,spanish,Roma,+39 392 712 3366,detapas-roma.it,,
roma,Cookstock,restaurant,,Roma,,,,
roma,Archimede 80,restaurant,,"Via Archimede 80, 00197 Roma",,,,
roma,Macello,restaurant,steak_house;grill;brazilian,"Via Flaminia 451, 00196 Roma",+39 06337020,,,
roma,Temakinho Rome Monti,restaurant,sushi,Roma,,,,
roma,Cuoco e Camicia,restaurant,regional,"Via Monte Polacco 2/4, 00184 Roma",,https://www.cuocoecamicia.it/,,
roma,L'asino che vola,restaurant,,"Via Antonio Coppi 12d, 00179 Roma",+39 06 7851563,https://lasinochevolaroma.com/,,
roma,Piazza Italian Bistrot,restaurant,,"Via delle Carrozze 36,  Roma",+39 06 9521 5878,,,
roma,Palladiana,restaurant,,"Via di Monte Testaccio 52,  Roma",,https://www.thefork.it/ristorante/palladiana/50679?cc=18174-54f,,
roma,Junsei Sushi,restaurant,japanese,"Via Galvani 69,  Roma",,,,
roma,Sushi Ming,restaurant,chinese;japanese,"Via di Torre Spaccata 220/a, 00169 Roma",+39 06 23279462,,,
roma,La Cantina di Dante,restaurant,,"Via degli Olivi 51, 00171 Roma",+39 06 21803236,,,
roma,Hallo Brillo,restaurant,,"Viale delle Milizie 116,  Roma",,,,
roma,Quinzi e gabrieli,restaurant,,"Via delle Coppelle 5,  Roma",,,,
roma,Passaguai,restaurant,,Roma,,,,
roma,Coromandel,restaurant,,"Via di Monte Giordano 60/61,  Roma",,https://coromandel.it,,
roma,Piccolo Arancio,restaurant,italian;local,"Vicolo Scanderbeg 112, 00187 Roma",+39 06 6786139,https://www.piccoloarancio.it/,,
roma,Malafemmena,restaurant,,"Via Vittoria 22,  Roma",,,,
roma,Afrish,restaurant,,"Via Cavour 256a, 00184 Roma",,,,
roma,Imperio Gaucho Churrascaria,restaurant,brazilian,"Via Ostiense 182d,  Roma",+39 328 653 5327,https://imperiogaucho.it/,,
roma,Al Biondo Tevere,restaurant,pizza;regional,"Via Ostiense 178,  Roma",+39 06 574 1172,https://www.albiondotevere.it/,,
roma,Bull Steak,restaurant,steak_house,"Viale di Porta Ardeatina 114/115,  Roma",+39 06 5728 8369,https://bullsteak.it/,,
roma,Heaven,restaurant,,"Viale di Porta Ardeatina 119,  Roma",+39 06 574 3772,http://www.heaven.it,,
roma,Due Ladroni,restaurant,,"Piazza Nicosia 24,  Roma",+39 06 686 1013,dueladroni.com,,
roma,Vecchia Roma,restaurant,,Roma,,,,
roma,Ristorante Africa,restaurant,,"Via Gaeta 28, 00185 Roma",,,,
roma,Arthurland,restaurant,burger,Roma,,,,
roma,Griglieria gastronomia - Proietti carni,restaurant,regional;italian,"Via Carlo del Greco 91, 00121 Roma",+39 0656362193,,,
roma,SalSamente Bistrot,restaurant,,Roma,,,,
roma,The Cornucopia in Trastevere,restaurant,italian_pizza;italian,"Piazza in Piscinula 18, 00153 Roma",+39065800380,https://ristorantecornucopia.business.site/,,
roma,Trattoria Angelo,restaurant,,"Via Gioberti 35/a, 00185 Roma",,,,
roma,Da Romolo,restaurant,,Roma,,https://daromoloallamoleadriana.it/,,
roma,Il Pozzo delle Cornacchie,restaurant,,Roma,,,,
roma,Il Giardino di Albino,restaurant,,"Via Zucchelli 1C, 00187 Roma",,,,
roma,Passaparola,restaurant,,"Via Francesco Vitalini ,  Roma",+39 06 8765 5926,,,
roma,Villaggio Arrone Pizzeria,restaurant,pizza,Roma,,villaggioarrone.com,,
roma,Al Simeto,restaurant,italian,"Via Simeto 30/32, 00198 Roma",+39 06 8551145,https://www.alsimeto.com/,,
roma,La Balestra,restaurant,italian,"Via Simeto 2f, 00198 Roma",+39 06 8555127,https://www.ristorantelabalestra.eu,ristorantebalestra@gmail.com,
roma,Il Giardino Romano,restaurant,regional,"Via del Portico d'Ottavia 18, 00186 Roma",+39 06 68809661,http://www.ilgiardinoromano.it/web/,ilgiardinoromano@tiscali.it,
roma,Sushi House Roma,restaurant,asian;japanese;sushi,"Via Domenico Falcioni 23-37, 00123 Roma",+390630894674,https://www.sushihouseroma.com/,sushihouseromacassia@gmail.com,
roma,MagnaRoma,restaurant,,"Via Quintilio Varo 122, 00174 Roma",+39 06 71543403,,,
roma,Nerone,restaurant,italian,"Via del Viminale 7/a, 00184 Roma",,,,
roma,Blu marino,restaurant,seafood,"Via Terni 29;, 00182 Roma",,https://ristoranteblumarino.it/,info@ristoranteblumarino.it,
roma,Le Divina,restaurant,,"Via Tersilia la Divina 7, 00131 Roma",,,,
roma,Fuori i secondi,restaurant,,"Via Monte Urano 65, 00138 Roma",,,,
roma,Pizzeria La Stella,restaurant,pizza;italian_pizza;italian;coffee_shop,"Via Rapagnano 71, 00138 Roma",+39 06 8815171,,,
roma,Arancia blu,restaurant,wine,"Via Cesare Beccaria 3, 00196 Roma",+39 333 7129211,,,
roma,VOY Restaurant,restaurant,,"Via Flaminia 496B3, 00191 Roma",+39 06 33222179,http://www.voy.it/,info@voy.it,
roma,Dar Bruttone,restaurant,,"Via Taranto 118, 00182 Roma",,,,
roma,Ciclostazione Frattini,restaurant,italian,"Via Pietro Frattini 136, 00149 Roma",+39 065503707,https://www.ciclostazionefrattini.it/,info@ciclostazionefrattini.it,
roma,Bistro by Linda,restaurant,mexican,"Via Eleonora d'Arborea 15c,  Roma",+39 06 44244889,https://www.bistrobylinda.it/,info@bistrobylinda.it,
roma,Volée Ristorante,restaurant,,Roma,,,,
roma,La Salumeria,restaurant,sausage,"Via del Banco di Santo Spirito 24,  Roma",+390645427187,,salumeriaroma@gmail.com,
roma,"Osteria 140, oyster bar",restaurant,,Roma,,,,
roma,Bisteak,restaurant,steak_house,"Via di Pietralata 141,  Roma",+39 06 4179 2126,,,
roma,Ristoro Della Salute,restaurant,,Roma,,https://www.ristorantecolosseo.it/,,
roma,La Boccaccia,restaurant,pizza,"Via di Santa Dorotea 2, 00153 Roma",,https://pizzerialaboccaccia.it/,,
roma,La Tavernetta 29,restaurant,,"Via della Pelliccia 29a,  Roma",,http://latavernetta29.it,,
roma,Bar del Cappuccino,restaurant,,Roma,,,,
roma,C'è Pasta... e Pasta!,restaurant,italian;pasta,"Via Ettore Rolli 29/35, 00153 Roma",+39 06 5832 0125,http://cepastaepasta.it/,,
roma,Casa Novecento,restaurant,pizza,"Piazza Guglielmo Marconi 32,  Roma",,casanovecento.it,,
roma,Your Sushi,restaurant,asian,"Via dei Magazzini Generali 2c,  Roma",+39 06 89937802,https://yoursushiroma.it/,,
roma,Fradiavolo Pizzeria - Roma Ostiense,restaurant,pizza,"Via del Porto Fluviale 7c, 00154 Roma",+39 06 4008 0034,https://fradiavolopizzeria.com,,
roma,Sakana Sushi,restaurant,sushi,"Via del Gazometro 54,  Roma",+39 06 5744958,http://sakana.it,,
roma,Oishi Restaurant,restaurant,japanese,"Via del Gazometro 40b,  Roma",+39 06 57302376,https://oishiroma.it,,
roma,Veghometro,restaurant,italian,"Via del Gazometro 38, 00142 Roma",+39 06 84421146,,,
roma,Cacio e Cocci,restaurant,,"Via del Gazometro 36,  Roma",+39 06 5746419,,,
roma,Sushi Doku,restaurant,japanese,"Via del Gazometro 32,  Roma",+39 06 5750762,,,
roma,Yoshi,restaurant,japanese,"Via Ostiense 64,  Roma",+39 06 21119814,http://ristorantegiapponeseyoshi.it,,
roma,Mangiar Bene,restaurant,,"Via Ostiense 60e,  Roma",+39 333 4162090,,,
roma,Pizzeria Ostiense,restaurant,pizza,"Via Ostiense 56,  Roma",+39 06 57305081,https://pizzeriaostiense.it/,,
roma,Tigelleria Romana,restaurant,,"Via Ostiense 73,  Roma",+39 339 7043741,https://www.tigelleriaromana.it/,,
roma,Grecco,restaurant,italian;italian_pizza;mediterranean;pasta,Roma,,,,
roma,Fuso Orario,restaurant,italian;steak_house;pizza,"Via Ruggero Jacobbi 2, 00173 Roma",+39 06 72630500,https://www.fuso-orario.it/,info@fuso-orario.it,
roma,Pizzeria Trattoria Galleria Sciarra,restaurant,,Roma,,,,
roma,Nuova Stella,restaurant,italian;pizza,"Via Daniele Manin 56, 00185 Roma",,,,
roma,"Crudo, cotto e ... mangiato",restaurant,,"Via dei Fulvi ,  Roma",,,,
roma,Osteria der tempo perso,restaurant,regional;italian;pizza,"Via dei Fulvi 38, 00174 Roma",+39 06 7615960,,osteriadertempoperso@gmail.com,
roma,enOsteria cmCapo le Case,restaurant,,"Via di Capo le Case 53,  Roma",+390669923644,https://www.enotecaosteriaroma.it/,,
roma,La Madia,restaurant,italian;pizza,"Piazza Zama 5/c, 00183 Roma",+39 06 7000872,,,
roma,Hostaria del Sole,restaurant,,"Via Cesare Baronio 44, 00179 Roma",,,,
roma,Piazzetta Il Fico,restaurant,regional;breakfast,Roma,+39 06 5813500,http://piazzetta-ilfico.com,,
roma,A Maidda,restaurant,sicilian,"Via di Ponziano 7,  Roma",+39 06 5816106,http://ristoranteamaidda.it,,
roma,Shabby,restaurant,,"Via Pietro Manzi 1,  Roma",+39 388 959 7232,https://shabbybistrot.thefork.rest/,,
roma,Smoke Ring,restaurant,,"Via Portuense 86,  Roma",,https://www.smokeringroma.com/,,
roma,Puerto Mexico,restaurant,mexican,"Via Portuense 84,  Roma",,,,
roma,Chopsticks,restaurant,japanese;asian;churrasco,"Via Portuense 76,  Roma",+39 06 5815264,https://www.chopsticksristorante.it/,,
roma,Ferro54,restaurant,pizza,"Via Angelo Bargoni 54, 00153 Roma",,http://baccointrastevere.com,,
roma,Asian Restaurant Koi,restaurant,japanese,"Piazza Ippolito Nievo 25,  Roma",,asianrestaurantkoi.com,,
roma,Corona Magnifica,restaurant,chinese,Roma,,,,
roma,Trattoria Romana,restaurant,,"Via Giovanni da Castel Bolognese 65,  Roma",,,,
roma,Fauno 3.0,restaurant,bistro,"Piazza Sassari 2,  Roma",,,,
roma,I Butteri,restaurant,italian;steak_house,"Piazza Regina Margherita 28, 00198 Roma",+39 06 854 8130,,,
roma,Il Dammuso,restaurant,sicilian,"Via Alessandria 186,  Roma",,,,
roma,Chopsticks,restaurant,asian,"Viale Regina Margherita 19,  Roma",,,,
roma,Clementina,restaurant,italian,"Via Germanico 64,  Roma",,,,
roma,Pizzamania,restaurant,pizza,"Via delle Acacie 39e, 00171 Roma",+39 06 215 8294,,,
roma,Egea Al Casale,restaurant,italian,"Via della Magliana 870, 00148 Roma",,,,
roma,1,restaurant,,Roma,,,,
roma,Da Michele,restaurant,regional,"Via Merulana 236, 00185 Roma",,,,
roma,Albino,restaurant,,"Via Ostiense 1001, 00144 Roma",,,,
roma,Ercoli 1928,restaurant,,"Via Montello 24, 00195 Roma",+39  06 3720243,https://ercoli1928.com/prati/,infoprati@ercoli1928.com,
roma,Tram Tram,restaurant,local,"Via dei Reti 46,  Roma",+39 06 490416,http://www.tramtram.it,info@tramtram.it,
roma,Sapori di casa,restaurant,,"Viale dell'Università 17, 00185 Roma",+39 06 44360848,https://www.trattoriasaporidicasa.it/,,
roma,Ristorante Pizzeria Vincenzo alla Lungaretta,restaurant,,Roma,,,,
roma,Ramen Shifu Roma Trastevere,restaurant,ramen,"Viale di Trastevere 4, 00153 Roma",,https://ramenshifu.it/trasvere-roma/,,
roma,Ristorante Pizzeria In Trastevere,restaurant,,"Viale di Trastevere 12,  Roma",,,,
roma,Ristorante Ai spaghettari,restaurant,,Roma,,,,
roma,La Pratolina,restaurant,italian;italian_pizza,"Via degli Scipioni 248, 00192 Roma",+39 06 3600 4409,http://www.pizzerialapratolina.it/,,
roma,Casetta di Trastevere,restaurant,,Roma,,,,
roma,Il Ponticello,restaurant,,Roma,+39 06 4547 3558,,,
roma,Modo Caffe Ristorante,restaurant,italian;bistro,"Via Ostiense 415,  Roma",+39 06 5960 0781,https://modoroma.it/,,
roma,Domò Sushi,restaurant,japanese;sushi,"Via Novara 21, 00198 Roma",+39 06 4425 4635;+39 3664576219,https://www.domosushi.it/,domopariolisrl@gmail.com,
roma,Trattoria dell'Omo,restaurant,,"Via Vicenza 18, 00185 Roma",+39 06 490411,,,
roma,"La Tavola, il vino e la dispensa",restaurant,italian;gourmet,"Via Giovanni Giolitti 36, 00185 Roma",,,info.tvd.mercatocentrale@gmail.com,
roma,Sikelia Restaurant,restaurant,,"Via Ludovico Micara 37-39, 00165 Roma",,http://www.sikeliaristorante.com,rosario_barone@hotmail.it,
roma,Ristorante Gandhi Roma,restaurant,indian,"Via Pellegrino Matteucci 126,  Roma",+39 06 64420047,https://www.gandhiroma.it/,,
roma,Passione Vegana,restaurant,,Roma,,,,
roma,Altrogiro,restaurant,,Roma,,,,
roma,Osteria Del Gusto,restaurant,,"Via Rasella 52, 00187 Roma",+39 064880457,https://osteria-del-gusto-italian-restaurant.business.site/,,
roma,La Botte Antica,restaurant,italian,"Via Sistina 133,  Roma",,,,
roma,Pesceria Barberini,restaurant,mediterranean,"Via di San Nicola da Tolentino 23, 00187 Roma",,,,
roma,La Nuova Piazzetta,restaurant,regional;italian,"Via del Buon Consiglio 23,  Roma",+39 06 699 1640,lanuovapiazzetta.it,,
roma,Al Cardello,restaurant,italian,"Via del Cardello 1,  Roma",+39 06 474 5259,,,
roma,Le Terme del Colosseo,restaurant,italian,"Via del Cardello 13,  Roma",+39 06 483616,letermedelcolosseo.it,,
roma,Ristorante il Focolare,restaurant,italian,"Via Gabriele Rossetti 40, 00152 Roma",+39 06 5818395,http://www.ristorante-ilfocolare.it,ilfocolareristorante@yahoo.it,
roma,Celebrità,restaurant,chinese,"Via Igino Giordani 53,  Roma",+39 06 406 4005,,,
roma,Duo Wei Zhuang,restaurant,chinese;thai;pizza,"Via Adelmo Niccolai 25,  Roma",+39 06 406 0891,http://www.ristoranteduowei.it/,,
roma,Antica Pizza,restaurant,italian_pizza,"Viale Sacco e Vanzetti 197,  Roma",+39 06 406 7992,,,
roma,La sfinge,restaurant,regional;italian_pizza,"Viale Palmiro Togliatti 1571,  Roma",+39 06 406 5090,,,
roma,Civiltà della Casa,restaurant,chinese,"Via Tiburtina 834,  Roma",+39 06 9337 4283,sushinolimits.com,,
roma,Il Trabucco - Trattoria Marinara,restaurant,seafood;regional,"Via Gennaro Cassiani 114,  Roma",+39 06 6426 4301,,,
roma,Dartagnam,restaurant,,"Via Gennaro Cassiani 118,  Roma",,,,
roma,Il Peperoncino,restaurant,italian_pizza,"Viale Battista Bardanzellu 77,  Roma",+39 06 407 4058,,,
roma,Il Maghetto pizza e pasta,restaurant,italian_pizza;pasta,"Via Pietro Campilli 9/11,  Roma",+39 06 4080 0313,,,
roma,Il vigneto,restaurant,japanese;chinese,"Piazza Capri 2, 00141 Roma",+39 06 8105202,,,
roma,Emporio Caffe' Elifed,restaurant,cafeteria;cafe,"Viale Palmiro Togliatti 1642,  Roma",+39 06 407 0742,romaemporiocaffe.it,,
roma,La Pampa,restaurant,regional,"Via Collatina Vecchia 127,  Roma",+39 06 2275 5107,https://www.ristorantelapampa.it/,,
roma,Mattarello Parioli,restaurant,regional;italian_pizza;friture;steak,"Viale Liegi 64, 00198 Roma",+39 06 855 4083,https://www.ristorantemattarello.it/,,
roma,Mattarello,restaurant,regional;italian_pizza,"Via della Magliana 210,  Roma",+39 06 5528 3871,mattarello.net,,
roma,Anvedi Tuscolana,restaurant,regional;italian_pizza,"Via dei Quintili 2,  Roma",+39 06 7690 4205,,,
roma,Mattarello Aurelia,restaurant,regional;italian_pizza,"Viale di Valle Aurelia 106,  Roma",+39 06 3972 6494,https://www.ristorantemattarello.it/,,
roma,Barzilai Bistrot,restaurant,italian,"Via Panisperna 44, 00184 Roma",,http://www.barzilaibistrot.it,,
roma,Trattoria Perilli.,restaurant,,"Via Marmorata 39, 00153 Roma",+39 06 5755100,https://www.perilliatestaccio.com/,,
roma,Trapizzino Piazza Risorgimento,restaurant,italian_pizza,"Via Vespasiano , 00192 Roma",+39 06 94421854,,,
roma,Trapizzino Mercato Centrale Roma,restaurant,sandwich,"Via Giovanni Giolitti 36,  Roma",,,,
roma,Il pomodoro,restaurant,,"Piazza Ragusa 26, 00182 Roma",,,,
roma,La Mosca Bianca,restaurant,pizza;regional,Roma,,,,
